high_csat,wait_minutes,order_to_issue_minutes,connected_handling_time,log_item_price,channel_name,category,Sub-category,Product_category,Agent Shift,Tenure Bucket,Customer_City
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Refund Related Issues,Unknown,Morning,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Feedback,UnProfessional Behaviour,Unknown,Morning,>90,Unknown
1,120.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Morning,31-60,Unknown
0,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,31-60,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Seller Cancelled Order,Unknown,Evening,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,On Job Training,Unknown
1,4.0,28939.0,427.0,5.170483995038151,Inbound,Order Related,Delayed,Books & General merchandise,Morning,>90,Other
1,5.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Morning,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Unknown,Evening,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,App/website,Other,Unknown,Evening,On Job Training,Unknown
1,1.0,11302.0,427.0,5.929589143389895,Inbound,Returns,Return request,Books & General merchandise,Evening,31-60,Other
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Refund Enquiry,Unknown,Morning,On Job Training,Unknown
1,23.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Product Queries,Product Specific Information,Unknown,Evening,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,>90,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Fraudulent User,Unknown,Morning,31-60,Unknown
1,39.0,46315.0,427.0,7.600902459542082,Inbound,Order Related,Order status enquiry,Home,Morning,>90,Other
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,0-30,Unknown
1,10.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
0,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,>90,Unknown
0,5.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Order status enquiry,Unknown,Morning,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
1,15.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Fraudulent User,Unknown,Evening,On Job Training,Unknown
0,71.0,35277.0,427.0,5.673323267171493,Outcall,Refund Related,Refund Enquiry,LifeStyle,Morning,>90,Other
0,53.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,>90,Unknown
1,46.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Morning,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Morning,>90,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Product Queries,Product Specific Information,Unknown,Morning,On Job Training,Unknown
1,1.0,46722.0,427.0,6.597145701886651,Inbound,Returns,Exchange / Replacement,Mobile,Morning,On Job Training,Other
1,1.0,7916.0,427.0,4.290459441148391,Inbound,Order Related,Order status enquiry,Books & General merchandise,Evening,On Job Training,Other
1,8.0,12614.5,427.0,6.597145701886651,Outcall,Cancellation,Not Needed,Unknown,Morning,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,31-60,Unknown
1,46.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Service Centres Related,Unknown,Evening,61-90,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Outcall,Feedback,UnProfessional Behaviour,Unknown,Morning,0-30,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Wrong,Unknown,Morning,On Job Training,Unknown
1,3.0,16962.0,427.0,5.855071922202427,Email,Returns,Missing,Electronics,Morning,31-60,Other
1,4.0,6475.0,427.0,5.099866427824199,Inbound,Returns,Fraudulent User,Books & General merchandise,Evening,On Job Training,Other
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Fraudulent User,Unknown,Evening,On Job Training,Unknown
1,81.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
0,2.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Seller Cancelled Order,Unknown,Morning,>90,Unknown
1,5.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
1,1.0,28381.0,427.0,5.940171252720432,Inbound,Returns,Reverse Pickup Enquiry,LifeStyle,Morning,>90,Other
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Wrong,Unknown,Morning,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Email,Order Related,Delayed,Unknown,Morning,>90,Unknown
1,61.0,12614.5,427.0,6.597145701886651,Outcall,Payments related,Online Payment Issues,Unknown,Evening,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,>90,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,>90,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Invoice request,Unknown,Morning,0-30,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Morning,0-30,Unknown
1,5.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
1,58.0,12614.5,427.0,6.597145701886651,Inbound,Product Queries,Product Specific Information,Unknown,Evening,31-60,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Night,61-90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,48.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Refund Related Issues,Unknown,Evening,>90,Unknown
1,16.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Evening,On Job Training,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Evening,On Job Training,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Split,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Fraudulent User,Unknown,Evening,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,>90,Unknown
1,11.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,0-30,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,31-60,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Return request,Unknown,Evening,61-90,Unknown
1,27.0,12614.5,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Unknown,Morning,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Evening,0-30,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Missing,Unknown,Morning,0-30,Unknown
1,5.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,61-90,Unknown
1,0.0,17080.0,427.0,6.907755278982137,Inbound,Returns,Reverse Pickup Enquiry,LifeStyle,Morning,>90,Other
0,11.0,12614.5,427.0,6.597145701886651,Email,Others,Other,Unknown,Morning,0-30,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,>90,Unknown
1,0.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Evening,>90,Unknown
0,104.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Wrong,Unknown,Evening,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Inbound,Feedback,UnProfessional Behaviour,Unknown,Evening,31-60,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Unknown,Evening,31-60,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Other,Unknown,Evening,On Job Training,Unknown
1,18.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Afternoon,>90,Unknown
0,4.0,48862.0,427.0,6.907755278982137,Inbound,Returns,Service Centres Related,Electronics,Morning,On Job Training,Other
1,4.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,0-30,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Order status enquiry,Unknown,Morning,0-30,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,31-60,Unknown
1,6.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Morning,On Job Training,Unknown
0,9.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
0,20.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,61-90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Return request,Unknown,Morning,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Return request,Unknown,Morning,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
1,122.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Afternoon,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Evening,On Job Training,Unknown
1,1.0,16593.0,427.0,5.703782474656201,Inbound,Returns,Return request,LifeStyle,Evening,On Job Training,Other
1,4.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Invoice request,Unknown,Morning,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Evening,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Fraudulent User,Unknown,Evening,On Job Training,Unknown
1,6.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
0,50.0,12614.5,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Unknown,Evening,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Service Centres Related,Unknown,Morning,On Job Training,Unknown
0,25.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,On Job Training,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
1,11.0,12614.5,427.0,6.597145701886651,Outcall,Payments related,Other,Unknown,Morning,0-30,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,31-60,Unknown
1,4.0,44681.0,427.0,7.307202314764738,Inbound,Returns,Reverse Pickup Enquiry,Home Appliences,Morning,>90,Other
1,5.0,12614.5,427.0,6.597145701886651,Email,Refund Related,Refund Enquiry,Unknown,Night,31-60,Unknown
1,9.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Morning,31-60,Unknown
1,5.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
1,118.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Fraudulent User,Unknown,Evening,On Job Training,Unknown
1,5.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,0-30,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Order status enquiry,Unknown,Morning,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Shopzilla Related,General Enquiry,Unknown,Evening,On Job Training,Unknown
1,4.0,6969.0,427.0,6.226536669287466,Outcall,Returns,Missing,Electronics,Evening,>90,Other
1,32.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,24.0,15595.0,427.0,5.598421958998375,Inbound,Refund Related,Refund Enquiry,LifeStyle,Morning,0-30,Other
1,5.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Split,>90,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Email,Order Related,Delayed,Unknown,Morning,0-30,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,On Job Training,Unknown
1,106.0,11814.0,427.0,5.598421958998375,Outcall,Returns,Return request,LifeStyle,Morning,On Job Training,Other
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
1,9.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Other,Unknown,Evening,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Return request,Unknown,Morning,0-30,Unknown
0,29.0,16701.0,427.0,7.600902459542082,Inbound,Order Related,Delayed,Electronics,Evening,61-90,Other
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,61-90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Email,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,12.0,12614.5,427.0,6.597145701886651,Email,Refund Related,Refund Enquiry,Unknown,Evening,On Job Training,Unknown
1,22.0,12614.5,427.0,6.597145701886651,Outcall,Product Queries,Product Specific Information,Unknown,Morning,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Invoice request,Unknown,Evening,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
0,6.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Return request,Unknown,Morning,On Job Training,Unknown
1,10.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,61-90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Fraudulent User,Unknown,Evening,On Job Training,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Morning,On Job Training,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Service Centres Related,Unknown,Evening,On Job Training,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Product Queries,Other,Unknown,Evening,31-60,Unknown
1,12.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,>90,Unknown
0,18.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
1,7.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
0,10.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,>90,Unknown
1,59.0,12614.5,427.0,6.597145701886651,Email,Order Related,Installation/demo,Unknown,Evening,61-90,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Afternoon,>90,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
1,71.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Morning,>90,Unknown
0,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Fraudulent User,Unknown,Morning,On Job Training,Unknown
1,2.0,21006.0,427.0,5.638354669333745,Inbound,Refund Related,Refund Related Issues,Electronics,Night,>90,Other
1,1.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
0,74.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,0.0,12614.5,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Unknown,Morning,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Unknown,Split,>90,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,0-30,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Refund Related Issues,Unknown,Split,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Feedback,UnProfessional Behaviour,Unknown,Morning,31-60,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Morning,31-60,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Evening,On Job Training,Unknown
1,15.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Evening,61-90,Unknown
0,94.0,2921.0,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Mobile,Evening,On Job Training,Other
0,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,>90,Unknown
1,0.0,12614.5,427.0,6.597145701886651,Email,Order Related,Delayed,Unknown,Morning,0-30,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,7.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
1,5.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Afternoon,>90,Unknown
1,17.0,29071.0,427.0,7.170119543449628,Inbound,Returns,Reverse Pickup Enquiry,LifeStyle,Morning,31-60,Other
1,147.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Delayed,Unknown,Morning,31-60,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,0-30,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,On Job Training,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Split,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Outcall,Refund Related,Refund Related Issues,Unknown,Morning,On Job Training,Unknown
1,4.0,10356.0,427.0,5.552959584921617,Outcall,Returns,Reverse Pickup Enquiry,Home,Evening,On Job Training,Other
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Shopzilla Related,Other,Unknown,Evening,On Job Training,Unknown
