@relation weka_ready_dataset

@attribute Source_Port numeric
@attribute Destination_Port numeric
@attribute Protocol {ICMP,UDP,TCP}
@attribute Packet_Length numeric
@attribute Packet_Type {Data,Control}
@attribute Traffic_Type {HTTP,DNS,FTP}
@attribute Malware_Indicators {IoC_Detected,None}
@attribute Anomaly_Scores numeric
@attribute Alerts_Warnings {No_Alert,Alert_Triggered}
@attribute Attack_Type {Malware,DDoS,Intrusion}
@attribute Attack_Signature {Known_Pattern_B,Known_Pattern_A}
@attribute Severity_Level {Low,Medium,High}
@attribute Network_Segment {Segment_A,Segment_B,Segment_C}
@attribute Firewall_Logs {Log_Data,None}
@attribute IDS_IPS_Alerts {None,Alert_Data}
@attribute Log_Source {Server,Firewall}
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute Hour numeric
@attribute DayOfWeek numeric
@attribute Source_IP_Numeric numeric
@attribute Dest_IP_Numeric numeric
@attribute Proxy_IP_Numeric numeric
@attribute Action_Taken {Logged,Blocked,Ignored}

@data
52086,36235,UDP,1351,Data,DNS,IoC_Detected,27.18,No_Alert,DDoS,Known_Pattern_B,Low,Segment_C,Log_Data,None,Server,2021,8,1,15,6,443291760,2399058590,3351868850,Blocked
28779,11900,UDP,598,Control,DNS,IoC_Detected,75.73,No_Alert,Malware,Known_Pattern_A,Medium,Segment_A,Log_Data,Alert_Data,Server,2020,3,30,18,0,346835708,3481274360,0,Logged
53633,57724,ICMP,890,Control,HTTP,None,62.13,No_Alert,Intrusion,Known_Pattern_B,High,Segment_A,None,Alert_Data,Server,2020,7,6,15,0,2453410221,480558870,2511353774,Logged
38461,17402,UDP,1291,Control,FTP,None,49.16,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_B,None,None,Server,2023,1,11,22,2,116173726,2466357039,0,Logged
49181,7737,UDP,158,Data,FTP,IoC_Detected,7.26,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_B,Log_Data,None,Firewall,2021,3,19,22,4,930501674,1260532434,3338785141,Ignored
59732,7631,TCP,709,Data,DNS,IoC_Detected,31.1,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Server,2022,2,8,10,1,3587150836,1860386893,0,Ignored
59542,41131,UDP,1347,Data,HTTP,None,74.45,No_Alert,Malware,Known_Pattern_B,High,Segment_C,Log_Data,Alert_Data,Server,2022,5,15,7,6,3079066342,3344787523,2441609875,Blocked
60135,10870,ICMP,949,Control,FTP,IoC_Detected,40.32,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_C,Log_Data,Alert_Data,Server,2023,5,24,6,2,2193154545,3648569982,0,Blocked
7098,40984,TCP,498,Data,DNS,None,2.82,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_C,Log_Data,Alert_Data,Firewall,2020,8,31,21,0,2192678961,3389287979,0,Ignored
4022,37884,ICMP,981,Data,DNS,None,73.22,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_C,None,None,Server,2023,6,30,13,4,1810120024,2322868662,446061299,Logged
19488,40343,UDP,82,Control,FTP,IoC_Detected,57.64,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_C,Log_Data,None,Server,2022,12,19,20,0,2022829338,3139602108,1693706203,Ignored
13516,23452,ICMP,859,Control,DNS,None,64.41,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_C,None,Alert_Data,Firewall,2023,9,25,18,0,2265624902,28661385,36956643,Blocked
15253,18504,UDP,1048,Data,DNS,None,96.05,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_A,None,Alert_Data,Server,2022,11,16,4,2,1725276824,2766840488,1700292035,Ignored
33263,61937,UDP,502,Data,HTTP,IoC_Detected,14.39,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_A,Log_Data,None,Server,2021,8,10,17,1,920713753,3678477674,2350035361,Ignored
22417,53464,TCP,400,Control,DNS,IoC_Detected,99.5,No_Alert,Intrusion,Known_Pattern_B,High,Segment_A,None,Alert_Data,Firewall,2021,4,8,11,3,1777381917,106902684,0,Logged
45865,24337,UDP,1355,Data,HTTP,IoC_Detected,89.34,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_A,Log_Data,Alert_Data,Server,2022,9,10,17,5,2340536761,833445732,605662542,Ignored
39785,22959,TCP,904,Data,HTTP,IoC_Detected,11.93,No_Alert,Malware,Known_Pattern_B,Medium,Segment_A,Log_Data,Alert_Data,Server,2022,4,8,10,4,2913835117,1797750954,3377302019,Logged
55642,22850,UDP,712,Data,HTTP,None,33.86,No_Alert,Intrusion,Known_Pattern_B,High,Segment_B,None,None,Firewall,2022,4,23,23,5,646736213,1579682956,0,Ignored
21650,7882,ICMP,379,Control,DNS,IoC_Detected,63.61,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_C,Log_Data,None,Server,2020,11,15,11,6,1057397629,1138422493,0,Logged
6788,14068,TCP,536,Data,HTTP,IoC_Detected,60.28,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_C,Log_Data,None,Server,2022,7,19,9,1,497672808,2710302353,1103085504,Logged
48900,24224,ICMP,655,Control,DNS,None,30.45,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_C,Log_Data,Alert_Data,Server,2021,2,11,12,3,1997962143,2171595271,442436639,Logged
63582,49846,UDP,248,Data,DNS,None,83.04,No_Alert,Malware,Known_Pattern_A,Medium,Segment_B,None,None,Firewall,2020,6,19,4,4,3531131873,3584087481,201101319,Blocked
42079,8117,UDP,1399,Control,FTP,IoC_Detected,65.07,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_A,None,Alert_Data,Server,2020,2,21,19,4,1106523143,1695858564,2192088411,Blocked
9042,28726,TCP,1448,Control,HTTP,None,67.27,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_A,None,None,Firewall,2022,2,3,17,3,3051063669,1647354865,0,Blocked
58886,46751,TCP,1169,Data,DNS,None,75.52,No_Alert,Malware,Known_Pattern_A,High,Segment_C,None,Alert_Data,Firewall,2020,6,17,13,2,991944830,2382501918,0,Ignored
51131,53575,ICMP,293,Data,FTP,IoC_Detected,24.05,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_B,Log_Data,None,Server,2022,8,14,13,6,1303884544,1888095037,0,Blocked
4239,30513,TCP,945,Control,DNS,IoC_Detected,94.73,No_Alert,Intrusion,Known_Pattern_B,High,Segment_B,Log_Data,Alert_Data,Firewall,2022,6,4,18,5,49979476,3548528787,0,Ignored
30694,2247,UDP,517,Control,FTP,None,84.94,No_Alert,Malware,Known_Pattern_A,High,Segment_A,None,Alert_Data,Firewall,2020,3,16,23,0,1328313875,1449150027,2326883062,Logged
14948,44976,TCP,844,Control,DNS,None,89.05,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_A,None,None,Firewall,2022,5,1,20,6,228286127,322055177,0,Ignored
52034,3922,TCP,1468,Control,DNS,IoC_Detected,15.48,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_C,None,Alert_Data,Firewall,2021,3,15,5,0,2788482052,1536352208,0,Blocked
11911,49586,ICMP,1303,Data,HTTP,None,5.27,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,None,Alert_Data,Firewall,2022,11,29,15,1,1228385873,1234688006,0,Ignored
48843,57718,ICMP,390,Control,FTP,None,86.25,No_Alert,Malware,Known_Pattern_A,Low,Segment_A,Log_Data,None,Server,2020,12,3,7,3,1400318257,1219212256,0,Ignored
33485,21346,ICMP,628,Control,DNS,IoC_Detected,48,No_Alert,DDoS,Known_Pattern_A,High,Segment_C,None,Alert_Data,Server,2020,12,9,4,2,1267922028,1709799854,1408194181,Logged
64243,18300,UDP,801,Data,FTP,IoC_Detected,95.22,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_C,Log_Data,None,Firewall,2021,10,12,3,1,138204913,1223848320,2453059545,Ignored
6188,6819,UDP,221,Data,HTTP,IoC_Detected,42.55,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_B,None,Alert_Data,Firewall,2021,7,10,18,5,3374660346,317773351,682316209,Ignored
52184,21320,UDP,1244,Data,DNS,IoC_Detected,87.55,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_A,Log_Data,Alert_Data,Server,2023,6,12,4,0,1861459988,2056066824,0,Blocked
49830,6000,ICMP,210,Data,HTTP,IoC_Detected,3.1,No_Alert,DDoS,Known_Pattern_A,High,Segment_A,Log_Data,Alert_Data,Server,2020,7,21,6,1,2746434251,3616818613,0,Ignored
40892,5813,ICMP,893,Control,HTTP,IoC_Detected,78.14,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_B,Log_Data,Alert_Data,Firewall,2021,2,19,10,4,2678128179,963915617,708044980,Ignored
4538,45374,ICMP,864,Data,FTP,None,15.93,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,Log_Data,None,Server,2023,6,15,23,3,651855677,265920832,0,Ignored
17277,65370,ICMP,1010,Data,HTTP,IoC_Detected,59.97,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_B,None,Alert_Data,Server,2020,4,23,9,3,622040837,3486537758,0,Blocked
10485,6276,TCP,700,Control,FTP,IoC_Detected,65.73,No_Alert,Intrusion,Known_Pattern_B,High,Segment_A,Log_Data,Alert_Data,Firewall,2021,4,13,4,1,3739307724,935195751,0,Logged
62619,47874,TCP,1377,Control,HTTP,None,0.61,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_A,Log_Data,Alert_Data,Firewall,2023,8,27,8,6,1674383341,1600428491,2432368703,Blocked
43836,64141,UDP,961,Control,HTTP,IoC_Detected,96.73,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_C,None,Alert_Data,Firewall,2021,7,19,10,0,2489206541,3659556064,0,Ignored
23232,19155,TCP,738,Control,FTP,IoC_Detected,13.23,No_Alert,Malware,Known_Pattern_B,Low,Segment_A,Log_Data,Alert_Data,Server,2021,9,3,11,4,792787150,1572516607,2640009555,Ignored
31374,34001,TCP,320,Control,HTTP,IoC_Detected,71.56,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_A,Log_Data,None,Server,2023,1,4,11,2,2593885497,265485635,1758097489,Ignored
37800,59669,ICMP,1323,Control,DNS,IoC_Detected,12.62,Alert_Triggered,DDoS,Known_Pattern_A,High,Segment_B,Log_Data,Alert_Data,Server,2021,6,24,17,3,1669046233,526031776,694625473,Blocked
56242,39685,TCP,867,Control,HTTP,None,29.11,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_C,None,Alert_Data,Firewall,2022,3,14,9,0,152991081,2161928356,471408840,Ignored
48873,1559,TCP,1218,Control,DNS,None,43.21,No_Alert,Intrusion,Known_Pattern_A,High,Segment_A,Log_Data,None,Server,2020,8,8,12,5,837669265,3177566742,0,Blocked
23439,59891,TCP,309,Control,DNS,None,14.2,Alert_Triggered,Intrusion,Known_Pattern_A,Medium,Segment_A,None,None,Server,2023,7,6,13,3,2442895212,3057479305,0,Ignored
37201,63341,UDP,684,Data,FTP,None,49.49,No_Alert,Intrusion,Known_Pattern_A,High,Segment_B,None,Alert_Data,Server,2023,8,8,10,1,3671092008,2029386289,0,Blocked
29431,23352,ICMP,1044,Control,FTP,None,0.92,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_B,Log_Data,Alert_Data,Firewall,2022,11,29,20,1,1163270675,1025893406,0,Logged
31008,63041,ICMP,1434,Control,FTP,IoC_Detected,32.64,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_A,None,Alert_Data,Server,2022,9,18,14,6,61954531,345131261,0,Ignored
20598,36708,ICMP,87,Data,FTP,IoC_Detected,20.65,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_B,None,Alert_Data,Firewall,2023,6,2,15,4,326740876,3086376018,0,Ignored
15724,31889,TCP,1278,Control,FTP,None,7.29,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,None,None,Server,2020,10,15,18,3,435032264,1125352001,0,Ignored
53790,61566,TCP,690,Data,FTP,None,74.77,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_B,None,None,Server,2022,7,17,17,6,339664607,2156228222,2037689898,Ignored
14471,7508,ICMP,900,Control,DNS,None,68.22,No_Alert,Intrusion,Known_Pattern_B,High,Segment_C,Log_Data,None,Server,2022,3,13,17,6,697488755,254787232,0,Blocked
48405,50523,ICMP,1119,Data,FTP,IoC_Detected,37.68,No_Alert,Malware,Known_Pattern_B,Medium,Segment_A,None,None,Firewall,2023,9,23,14,5,558835973,303474174,29114771,Ignored
60421,1189,ICMP,493,Data,FTP,None,63.63,No_Alert,Malware,Known_Pattern_B,Low,Segment_C,None,Alert_Data,Firewall,2022,3,28,0,0,2377605020,2579948807,0,Blocked
47613,23133,ICMP,1028,Data,HTTP,None,39.04,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_A,Log_Data,None,Server,2020,9,29,4,1,630896637,1749366153,0,Logged
53553,57191,UDP,586,Control,FTP,None,66.35,No_Alert,DDoS,Known_Pattern_B,High,Segment_C,Log_Data,Alert_Data,Server,2022,1,23,20,6,2653573124,170948911,3619559124,Blocked
58143,64683,UDP,499,Control,DNS,None,53.45,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_A,None,None,Server,2021,4,17,13,5,2882044089,2272661166,741959145,Blocked
36638,22363,UDP,204,Data,DNS,None,8.3,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_A,Log_Data,Alert_Data,Firewall,2021,1,22,18,4,324938895,474088387,0,Blocked
53223,23028,TCP,741,Data,HTTP,None,45.97,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_C,Log_Data,Alert_Data,Server,2023,8,14,7,0,1790540652,2573611596,0,Blocked
63396,50955,UDP,970,Data,DNS,IoC_Detected,21.28,No_Alert,Malware,Known_Pattern_B,Medium,Segment_C,None,Alert_Data,Server,2022,3,21,16,0,2817278464,948663998,1187492373,Ignored
55949,22483,ICMP,71,Data,FTP,IoC_Detected,86.25,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_B,Log_Data,Alert_Data,Firewall,2023,4,15,8,5,1028989269,1469774043,0,Ignored
35548,4360,TCP,817,Control,HTTP,None,41.65,No_Alert,Malware,Known_Pattern_A,High,Segment_B,None,Alert_Data,Server,2022,11,14,12,0,3081331309,161893482,0,Logged
30418,47121,TCP,431,Data,HTTP,IoC_Detected,15.22,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_C,Log_Data,None,Firewall,2020,11,4,6,2,2000914254,2765400174,0,Blocked
53922,19222,UDP,521,Control,DNS,None,12.07,No_Alert,Malware,Known_Pattern_B,Low,Segment_B,Log_Data,Alert_Data,Firewall,2022,12,8,4,3,3285866239,590582808,0,Ignored
16102,64378,ICMP,286,Data,FTP,None,71,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_B,None,None,Server,2022,7,31,11,6,542776585,2949772157,0,Logged
43387,34134,UDP,135,Control,HTTP,IoC_Detected,56.46,No_Alert,Malware,Known_Pattern_A,Medium,Segment_B,Log_Data,Alert_Data,Server,2022,3,5,3,5,2748279835,1093501592,0,Ignored
3702,54876,UDP,1123,Control,DNS,None,93.3,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_A,Log_Data,None,Server,2022,12,5,0,0,1675251929,1091134961,290092735,Logged
28107,24812,TCP,1254,Control,FTP,IoC_Detected,89.12,No_Alert,Intrusion,Known_Pattern_A,High,Segment_A,None,Alert_Data,Firewall,2021,1,26,14,1,2595130188,2588629818,1605629068,Blocked
47832,55694,TCP,841,Control,FTP,IoC_Detected,11.13,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_C,Log_Data,Alert_Data,Firewall,2021,9,28,2,1,339539817,1291259671,1366372850,Blocked
35357,15416,ICMP,1271,Control,DNS,IoC_Detected,41.61,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,None,Alert_Data,Firewall,2023,10,7,3,5,3181026198,132209721,0,Logged
63598,14244,TCP,654,Data,FTP,IoC_Detected,42.78,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_B,Log_Data,None,Server,2022,4,19,21,1,3622645232,393623012,0,Logged
53891,3081,TCP,199,Data,FTP,IoC_Detected,63.48,Alert_Triggered,DDoS,Known_Pattern_A,High,Segment_B,Log_Data,Alert_Data,Firewall,2022,11,16,2,2,2852339100,570387827,3586067881,Blocked
3120,50761,TCP,582,Control,FTP,IoC_Detected,9.98,No_Alert,DDoS,Known_Pattern_A,Low,Segment_A,Log_Data,Alert_Data,Server,2023,5,30,16,1,2022994328,2974288938,0,Blocked
46587,53522,UDP,72,Data,FTP,IoC_Detected,7.47,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_B,Log_Data,None,Server,2023,9,2,20,5,2466402470,1117604281,0,Ignored
28257,16100,UDP,1306,Data,DNS,None,17.9,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_B,None,None,Firewall,2020,2,27,4,3,67292047,3487299396,0,Blocked
46633,9832,ICMP,1099,Control,DNS,None,41.79,No_Alert,Malware,Known_Pattern_A,High,Segment_A,None,None,Server,2022,5,1,9,6,1663974194,187276738,671207980,Blocked
11008,38513,ICMP,871,Control,DNS,IoC_Detected,18.16,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_B,None,None,Server,2023,3,24,12,4,1943312234,3258559127,1718283718,Blocked
58043,8505,ICMP,979,Data,DNS,IoC_Detected,58.2,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_B,None,Alert_Data,Firewall,2020,3,6,6,4,2764185106,1361278430,0,Blocked
62621,25830,TCP,545,Control,FTP,None,97.94,No_Alert,Malware,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Firewall,2022,12,13,18,1,1131486095,3251526026,1604715967,Ignored
45786,57565,TCP,1466,Control,DNS,IoC_Detected,6.94,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_C,Log_Data,None,Firewall,2022,11,11,14,4,3460707841,3482492059,2541659888,Blocked
29196,14763,TCP,303,Control,FTP,IoC_Detected,75.63,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_A,Log_Data,Alert_Data,Server,2020,3,10,13,1,2198026348,1840188998,0,Blocked
46813,17877,TCP,834,Control,DNS,IoC_Detected,65.99,No_Alert,Malware,Known_Pattern_B,High,Segment_C,Log_Data,None,Server,2020,11,6,15,4,3344759121,3499709631,3380439429,Logged
1538,43288,ICMP,238,Control,FTP,IoC_Detected,23.6,No_Alert,DDoS,Known_Pattern_B,Low,Segment_C,Log_Data,None,Server,2020,6,21,10,6,1913146738,1022447830,3508381551,Blocked
14607,46376,UDP,525,Control,DNS,None,84,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_C,None,None,Firewall,2020,8,12,23,2,2996387479,3677208881,2213474026,Blocked
63979,35354,ICMP,627,Data,FTP,None,50.57,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_A,None,None,Server,2023,6,2,5,4,3683759056,2075618042,2216470619,Ignored
12975,40993,ICMP,575,Data,HTTP,None,54.58,No_Alert,Malware,Known_Pattern_A,Low,Segment_B,None,Alert_Data,Firewall,2022,5,3,17,1,3541481519,2667984719,2179707160,Blocked
37418,64405,UDP,1311,Control,DNS,IoC_Detected,71.44,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_B,Log_Data,Alert_Data,Firewall,2020,11,9,20,0,2477141737,2031143314,0,Ignored
23399,5249,UDP,650,Control,HTTP,IoC_Detected,75.44,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_B,Log_Data,None,Firewall,2020,1,26,4,6,3038583361,1447341506,2651101984,Ignored
62881,32022,TCP,133,Control,FTP,IoC_Detected,84.52,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_B,None,Alert_Data,Server,2023,1,10,19,1,3671264855,376639075,1376973059,Blocked
65142,5165,ICMP,578,Control,FTP,None,99.07,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_C,None,Alert_Data,Firewall,2020,7,11,22,5,663267417,139021758,1551712638,Logged
51647,39290,UDP,1304,Control,FTP,IoC_Detected,17.47,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_C,None,None,Firewall,2020,7,9,11,3,1804473278,2398182809,0,Logged
18532,6687,TCP,459,Data,FTP,IoC_Detected,48.29,No_Alert,Malware,Known_Pattern_A,High,Segment_C,None,None,Firewall,2022,2,12,9,5,3380340611,2698583759,914773432,Ignored
63935,7167,UDP,1455,Data,FTP,None,13.94,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_B,Log_Data,Alert_Data,Firewall,2020,5,5,3,1,3692780243,3025478959,143801148,Logged
57648,48037,ICMP,478,Control,DNS,IoC_Detected,7.05,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_A,Log_Data,Alert_Data,Firewall,2023,2,23,12,3,2901963225,46535287,2714226003,Ignored
7357,42701,TCP,581,Data,FTP,None,26.4,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_A,Log_Data,Alert_Data,Firewall,2021,4,22,10,3,1821954411,677106458,0,Ignored
49526,45090,ICMP,790,Data,FTP,None,71.72,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_A,None,Alert_Data,Firewall,2022,2,6,12,6,3032707447,975128012,1571267240,Ignored
28671,49839,TCP,565,Control,HTTP,None,10.69,No_Alert,DDoS,Known_Pattern_A,Low,Segment_C,None,None,Server,2022,7,15,4,4,1741905899,302903468,2468105084,Logged
36538,57362,UDP,753,Data,FTP,IoC_Detected,8.63,No_Alert,Malware,Known_Pattern_B,Medium,Segment_B,None,None,Server,2022,4,25,9,0,383757857,3658381099,0,Logged
49083,3431,TCP,924,Data,HTTP,IoC_Detected,82.34,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_A,None,Alert_Data,Server,2020,11,1,6,6,1059701345,493954800,0,Logged
2960,25046,ICMP,959,Data,FTP,IoC_Detected,8.76,No_Alert,Malware,Known_Pattern_B,High,Segment_A,None,None,Server,2022,8,13,8,5,1072803501,1151766013,525907445,Ignored
60888,7256,ICMP,690,Control,FTP,IoC_Detected,77.15,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_C,Log_Data,Alert_Data,Server,2021,6,9,10,2,3525214989,3355025702,0,Blocked
8864,32638,UDP,383,Data,FTP,None,18.95,No_Alert,Malware,Known_Pattern_A,Low,Segment_A,Log_Data,Alert_Data,Server,2022,12,12,22,0,782507507,2604941903,1450765812,Blocked
58541,37146,UDP,304,Data,DNS,None,7.69,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_C,Log_Data,None,Server,2023,9,14,13,3,1497182959,1612793531,977256146,Blocked
30964,49688,ICMP,1397,Control,FTP,None,44.82,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_C,Log_Data,None,Firewall,2022,5,5,17,3,2777806830,649340087,732164556,Blocked
43446,50147,UDP,1209,Control,FTP,IoC_Detected,28.91,No_Alert,Malware,Known_Pattern_B,Medium,Segment_A,None,Alert_Data,Firewall,2023,4,7,14,4,457029529,2532205153,832740696,Blocked
44042,61130,TCP,1268,Control,FTP,IoC_Detected,38.8,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_A,None,None,Server,2022,7,15,11,4,1687382248,3327565548,49995235,Ignored
5436,1264,ICMP,1187,Control,FTP,IoC_Detected,41.45,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_C,Log_Data,Alert_Data,Server,2021,4,17,1,5,1979092631,3698245512,0,Blocked
61817,5532,ICMP,348,Control,FTP,IoC_Detected,22.4,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_C,Log_Data,None,Server,2020,10,11,20,6,1082442905,622296083,2009499973,Logged
17480,41724,UDP,1391,Data,DNS,IoC_Detected,15.05,No_Alert,Malware,Known_Pattern_A,Low,Segment_C,Log_Data,None,Server,2022,2,28,7,0,1594566861,1893522681,0,Ignored
10978,42820,ICMP,1318,Control,FTP,None,61.48,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_C,None,Alert_Data,Server,2022,10,17,23,0,1992680667,329512855,0,Ignored
64054,14019,UDP,627,Data,DNS,None,25.23,No_Alert,Malware,Known_Pattern_B,High,Segment_B,None,Alert_Data,Firewall,2020,7,9,9,3,1986098284,1639768030,1119920720,Blocked
60900,43858,UDP,458,Data,DNS,None,70.24,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_B,Log_Data,None,Firewall,2020,1,30,19,3,1102709152,2890323334,0,Blocked
39412,46865,UDP,64,Data,HTTP,None,45.59,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_C,Log_Data,Alert_Data,Firewall,2022,12,16,11,4,1561756722,2272084942,0,Ignored
56878,33439,UDP,1134,Control,HTTP,None,55.55,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_A,Log_Data,Alert_Data,Server,2021,12,19,13,6,3329316189,2543651762,0,Blocked
8936,33084,UDP,342,Data,DNS,IoC_Detected,35.56,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_C,Log_Data,None,Server,2020,4,12,5,6,1393313238,2377912703,3742487972,Ignored
21935,37104,UDP,501,Control,DNS,IoC_Detected,42.79,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,None,Alert_Data,Server,2023,7,14,5,4,238952783,3468662612,0,Logged
15044,5390,ICMP,1181,Data,DNS,None,43.79,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Firewall,2021,11,6,2,5,1099629362,149238744,1328926095,Blocked
16200,54463,TCP,1156,Control,HTTP,IoC_Detected,51.1,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_C,None,Alert_Data,Firewall,2020,1,25,0,5,440254029,3030246213,1105260745,Ignored
37135,58414,TCP,977,Data,HTTP,None,95.57,No_Alert,DDoS,Known_Pattern_B,High,Segment_B,None,Alert_Data,Server,2023,2,1,10,2,265207763,632275669,3103266129,Logged
23686,42651,TCP,381,Data,HTTP,None,52.97,No_Alert,Malware,Known_Pattern_A,High,Segment_A,Log_Data,Alert_Data,Server,2022,5,13,16,4,321870747,1621453281,2505861282,Logged
23443,19625,ICMP,817,Control,HTTP,IoC_Detected,10.74,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_C,Log_Data,None,Server,2021,3,9,17,1,2086903931,1576488081,3375337741,Blocked
21678,6007,TCP,133,Data,FTP,None,0.22,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_C,Log_Data,Alert_Data,Server,2021,8,10,12,1,1874138026,1661796648,0,Ignored
27211,38657,ICMP,1448,Control,HTTP,IoC_Detected,69.72,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_A,None,Alert_Data,Server,2022,1,31,6,0,1767156868,1868470457,0,Ignored
15097,58475,UDP,898,Data,HTTP,IoC_Detected,23.76,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_C,None,Alert_Data,Firewall,2023,5,12,15,4,2512700295,2541815513,0,Ignored
51384,23794,ICMP,993,Data,HTTP,IoC_Detected,34.86,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_B,Log_Data,Alert_Data,Firewall,2020,3,14,12,5,208566382,54516427,0,Ignored
60055,63931,UDP,1359,Control,HTTP,None,43.53,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_C,Log_Data,Alert_Data,Firewall,2021,9,9,5,3,2488382092,901313568,0,Ignored
20924,1499,TCP,737,Data,DNS,IoC_Detected,31.47,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_B,None,Alert_Data,Server,2023,1,31,21,1,2084430858,2252013967,0,Ignored
